query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,replicate,n_controls,label_match,raw_score,candidate_score_fixed,control_mean,control_median,control_mad,fits_score,fits_plus_score,log_ratio
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,7,1,False,0.5066168254007474,0.5066168254007474,0.49752754979976493,0.49752754979976493,0.0,1.0182688890386884,1.0182688890386884,0.018104017866532374
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,7,3,False,0.5066168254007474,0.5066168254007474,0.4962306220343337,0.49752754979976493,0.006298490818901825,1.0182688890386884,1.0182688890386884,0.018104017866532374
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,7,9,False,0.5066168254007474,0.5066168254007474,0.5099031695494666,0.5070528258992868,0.009525276099521862,1.0182688890386884,0.9991401280571385,-0.0008602418448012683
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,7,27,False,0.5066168254007474,0.5066168254007474,0.5091624070411093,0.5070528258992868,0.009525276099521862,1.0182688890386884,0.9991401280571385,-0.0008602418448012683
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,8,1,False,0.5066168254007474,0.5066168254007474,0.4971571657937121,0.4971571657937121,0.0,1.0190275032884881,1.0190275032884881,0.01884874434591799
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,8,3,False,0.5066168254007474,0.5066168254007474,0.5064605193490573,0.507139238521084,0.007945915211292065,1.0190275032884881,0.9989698822716615,-0.0010306486642545076
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,8,9,False,0.5066168254007474,0.5066168254007474,0.5118701528200496,0.515076118687106,0.006700317333662831,1.0190275032884881,0.9835766152235502,-0.016559743603943522
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,8,27,False,0.5066168254007474,0.5066168254007474,0.5086613378707203,0.5092968760451991,0.007984040453264396,1.0190275032884881,0.9947377437983462,-0.005276150637308685
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,9,1,False,0.5066168254007474,0.5066168254007474,0.4981788065003756,0.4981788065003756,0.0,1.0169377315740256,1.0169377315740256,0.016795887634442508
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,9,3,False,0.5066168254007474,0.5066168254007474,0.5153952705371049,0.5166460837888347,0.01471483753326941,1.0169377315740256,0.9805877588105623,-0.019603133209674772
